OBJECTID,List entry number,Name,Schedule date,Amendment date,Capture scale,NHLE link,Area (ha),National Grid Reference,Easting,Northing,Name_2,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,fid,OBJECTID_2,ListEntry,SchedDate,AmendDate,CaptureSca,hyperlink,area_ha,NGR,Easting_2,Northing_2,SHAPE_Leng,SHAPE_Area,longitude,latitude
405,1002125,Round barrow W of Lawford Hall,,,1:1250,https://historicengland.org.uk/listing/the-list/list-entry/1002125,0.0348237550271805,TM0818131876,608181,231876,Round barrow W of Lawford Hall,,,,,,-1,0,-1,,,2867,405,1002125,,,1:1250,https://historicengland.org.uk/listing/the-list/list-entry/1002125,0.03482375502718,TM0818131876,608180.550001144,231876.303751155,66.9938287198558,348.33049999744,1.0276984249867562,51.946408685247064
418,1002138,Well house and donkey wheel at Gosfield Hall,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002138,0.0044528498285827,TL 77482 29790,577482,229790,Well house and donkey wheel at Gosfield Hall,,,,,,-1,0,-1,,,2918,418,1002138,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002138,0.004452849828583,TL 77482 29790,577482.01250076,229789.96316549,26.755216263775,44.5274240052189,0.5804732388079874,51.93830716702139
421,1002141,Monument in Colne Park,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002141,0.0070143158280198,TL 87166 30501,587166,230501,Monument in Colne Park,,,,,,-1,0,-1,,,2911,421,1002141,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002141,0.00701431582802,TL 87166 30501,587166.34049987,230500.54399329,29.902637525972,70.1475595020214,0.7215685472279462,51.94152233895718
423,1002143,Medieval tile kilns S of Church End,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002143,1.80032870453102,TL 66401 23222,566401,223222,Medieval tile kilns S of Church End,,,,,,-1,0,-1,,,2912,423,1002143,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002143,1.80032870453103,TL 66401 23222,566400.51850128,223221.80325008,556.355516597593,18001.1727380009,0.416265120298327,51.882729203990806
432,1002152,Tumulus NW of East Donyland Hall,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002152,0.0316975725205955,TM 02588 21172,602588,221172,Tumulus NW of East Donyland Hall,,,,,,-1,0,-1,,,2916,432,1002152,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002152,0.031697572520595,TM 02588 21172,602588.12900161,221172.39814594,63.5465420687405,317.042466009124,0.9401505480075193,51.852360950662636
437,1002157,Settlement site NNE of Lawford House,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002157,0.0693384398871593,TM 08870 30898,608870,230898,Settlement site NNE of Lawford House,,,,,,-1,0,-1,,,2888,437,1002157,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002157,0.069338439887159,TM 08870 30898,608869.63900184,230898.36800194,93.4082413383782,693.574355995598,1.0371148905366372,51.937370018265206
438,1002158,Obelisk 325m NW of Cobbin Pond,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002158,0.013946569810857,TL 40566 02027,540566,202027,Obelisk 325m NW of Cobbin Pond,,,,,,-1,0,-1,,,2891,438,1002158,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002158,0.013946569810857,TL 40566 02027,540566.47949982,202027.46733694,41.8853146237149,139.422179998653,0.032602084844431695,51.699391486315875
447,1002167,"The Temple, Temple Hill, Warlies Park",,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002167,0.0146364541298625,TL 41686 01332,541686,201332,"The Temple, Temple Hill, Warlies Park",,,,,,-1,0,-1,,,2915,447,1002167,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002167,0.014636454129863,TL 41686 01332,541685.65649986,201332.05700111,42.9132858328689,146.319979997384,0.04851540971683229,51.69286525463635
450,1002170,Moated site in Fortification Wood,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002170,1.38834476611476,TQ 54962 98317,554962,198317,Moated site in Fortification Wood,,,,,,-1,0,-1,,,2913,450,1002170,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002170,1.38834476611476,TQ 54962 98317,554962.22599983,198317.31593003,462.511628600713,13880.565002946,0.23910458176092178,51.662273103603916
482,1002202,"Stumbletts Furnace, 360m south-east of Twyford House",4/25/1977 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002202,0.646957404238955,TQ 39939 30631,539939,130631,"Stumbletts Furnace, 360m south-east of Twyford House",,,,,,-1,0,-1,,,2906,482,1002202,1977/04/25,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002202,0.646957404238955,TQ 39939 30631,539939.30950164,130631.31590029,342.224517730554,6467.52640655082,-0.004564225157208615,51.057975190419
486,1002206,Medieval enclosure W of Newmarket Plantation,10/17/1978 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002206,1.60170308383054,TQ 36533 08000,536533,108000,Medieval enclosure W of Newmarket Plantation,,,,,,-1,0,-1,,,2896,486,1002206,1978/10/17,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002206,1.60170308383054,TQ 36533 08000,536533.31399917,108000.15225571,467.974573418874,16011.5920749784,-0.061616643361254726,50.8554066832669
489,1002209,Woolbridge furnace,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002209,0.698409796311037,TQ 57133 26545,557133,126545,Woolbridge furnace,,,,,,-1,0,-1,,,2895,489,1002209,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002209,0.698409796311037,TQ 57133 26545,557133.30450058,126544.69713928,414.950520521886,6982.76411807186,0.23881945258299825,51.016817626434516
492,1002212,Ring ditch and rectangular enclosure SE of Mockbeggar,4/24/1979 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002212,0.651396073748834,TQ 92100 22631,592100,122631,Ring ditch and rectangular enclosure SE of Mockbeggar,,,,,,-1,0,-1,,,2893,492,1002212,1979/04/24,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002212,0.651396073748834,TQ 92100 22631,592100.30200195,122630.63564343,329.559588036862,6514.67092901645,0.7347116834575455,50.97105471163413
501,1002221,Iron plat furnace,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002221,0.658681025825972,TQ 49854 24182,549854,124182,Iron plat furnace,,,,,,-1,0,-1,,,2904,501,1002221,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002221,0.658681025825972,TQ 49854 24182,549853.78849983,124182.05018336,394.657327505334,6585.19086447389,0.1341491387208262,50.997525131353555
503,1002223,"Pippingford furnace and ironworks, 885m south-west of New Lodge Farm",4/25/1975 12:00:00 AM,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1002223,0.644761075922306,TQ 44997 31562,544997,131562,"Pippingford furnace and ironworks, 885m south-west of New Lodge Farm",,,,,,-1,0,-1,,,2905,503,1002223,1975/04/25,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1002223,0.644761075922306,TQ 44997 31562,544997.27150154,131562.3901789,387.253204045831,6445.79849299597,0.06793255023452703,51.065087588041806
505,1002225,Pillow mound and earthwork in Northbank Wood,3/17/1976 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002225,0.524398809856669,TQ 43800 32070,543800,132070,Pillow mound and earthwork in Northbank Wood,,,,,,-1,0,-1,,,2897,505,1002225,1976/03/17,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002225,0.524398809856669,TQ 43800 32070,543800.41450119,132070.13848837,353.790494736699,5242.46986199986,0.05106326291838721,51.06995349439082
508,1002228,"Romano-British bloomery in Pippingford Park, 775m north-east of Pippingford House",4/30/1976 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002228,0.0961781614346567,TQ 44590 31249,544590,131249,"Romano-British bloomery in Pippingford Park, 775m north-east of Pippingford House",,,,,,-1,0,-1,,,2900,508,1002228,1976/04/30,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002228,0.096178161434657,TQ 44590 31249,544589.96850204,131248.89883393,126.538462745738,961.508496005176,0.06200312927035135,51.06237744046721
510,1002230,Iron minepits in Tugmore Shaw,7/26/1976 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002230,2.83665676129272,TQ 45848 37208,545848,137208,Iron minepits in Tugmore Shaw,,,,,,-1,0,-1,,,2930,510,1002230,1976/07/26,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002230,2.83665676129272,TQ 45848 37208,545848.20600128,137208.49361047,838.252260360303,28358.7689820388,0.08234677113059044,51.11560806013177
513,1002233,Pounsley iron furnace,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002233,0.648393253764187,TQ 52899 21908,552899,121908,Pounsley iron furnace,,,,,,-1,0,-1,,,2898,513,1002233,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002233,0.648393253764187,TQ 52899 21908,552898.98950195,121908.13626053,399.036187594191,6482.48538050619,0.1765532095338066,50.97629117279217
514,1002234,Pillow mounds on Ashdown Forest,8/1/1975 12:00:00 AM,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1002234,1.48525298209618,"TQ 45237 31223, TQ 45257 31109, TQ 45255 31053, TQ 45380 31005, TQ 45276 30951, TQ 45369 30922, TQ 45511 30814",545237,131223,Pillow mounds on Ashdown Forest,,,,,,-1,0,-1,,,2894,514,1002234,1975/08/01,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1002234,1.48525298209619,"TQ 45237 31223, TQ 45257 31109, TQ 45255 31053, TQ 45380 31005, TQ 45276 30951, TQ 45369 30922, TQ 45511 30814","545236.913002014, 545236.913002014, 545236.913002014, 545236.913002014, 545236.913002014, 545236.913002014, 545236.913002014","131222.559434989, 131222.559434989, 131222.559434989, 131222.559434989, 131222.559434989, 131222.559434989, 131222.559434989",2383.86015873647,14848.3928417848,0.07121930657459428,51.061980629388216
519,1002239,Oldlands furnace,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002239,0.372258915069241,TQ 47651 27103,547651,127103,Oldlands furnace,,,,,,-1,0,-1,,,2899,519,1002239,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002239,0.372258915069241,TQ 47651 27103,547650.61950111,127102.86741391,278.099112706555,3721.614109007,0.10396528410525374,51.02434269305631
527,1002247,Three round barrows SW of Loose Plantation,9/10/1968 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002247,0.0612012844492783,"TQ 49162 05297, TQ 49119 05340, TQ 49285 05175",549285,105175,Three round barrows SW of Loose Plantation,,,,,,-1,0,-1,,,2885,527,1002247,1968/09/10,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002247,0.061201284449278,"TQ 49162 05297, TQ 49119 05340, TQ 49285 05175","549285.08550071, 549285.08550071, 549285.08550071","105174.97500038, 105174.97500038, 105174.97500038",150.177667540651,611.859518499542,0.1182769168128534,50.82687219701921
528,1002248,Long barrow 200yds (180m) W of Winton chalk pit,6/13/1968 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002248,0.0548531373637395,TQ 50989 03586,550989,103586,Long barrow 200yds (180m) W of Winton chalk pit,,,,,,-1,0,-1,,,2882,528,1002248,1968/06/13,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002248,0.05485313736374,TQ 50989 03586,550989.30450058,103586.37271816,90.4687761399184,548.40115299618,0.1417999703464581,50.81215155274004
531,1002251,"Iron furnace site, W of Beckington Bridge",10/23/1973 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002251,0.487412234845473,TQ 60023 18595,560023,118595,"Iron furnace site, W of Beckington Bridge",,,,,,-1,0,-1,,,2890,531,1002251,1973/10/23,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002251,0.487412234845473,TQ 60023 18595,560022.68700218,118594.62700825,365.418314716997,4873.30115996079,0.2764895336319542,50.94458936631654
532,1002252,Panningridge iron furnace site,6/25/1973 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002252,0.180627746469313,TQ 68738 17518,568738,117518,Panningridge iron furnace site,,,,,,-1,0,-1,,,2892,532,1002252,1973/06/25,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002252,0.180627746469313,TQ 68738 17518,568738.27449989,117518.18792207,231.670255489616,1806.10042449446,0.39993225750460326,50.93243040468881
535,1002255,Two round barrows 200yds (180m) W of Winton chalk pit,3/20/1967 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002255,0.0229884845394885,"TQ 50872 03706, TQ 50806 03817",550806,103817,Two round barrows 200yds (180m) W of Winton chalk pit,,,,,,-1,0,-1,,,2883,535,1002255,1967/03/20,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002255,0.022988484539489,"TQ 50872 03706, TQ 50806 03817","550806.18650055, 550806.18650055","103817.45655302, 103817.45655302",77.5233019094006,229.830021498435,0.1392992181201968,50.81427501091448
543,1002263,Round barrow NW of Mill Hill,7/15/1966 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002263,0.0164000034358344,TQ4037105710,540371,105710,Round barrow NW of Mill Hill,,,,,,-1,0,-1,,,2902,543,1002263,1966/07/15,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002263,0.016400003435834,TQ4037105710,540371.048400879,105709.849851608,45.9323337464254,163.948732565323,-0.008000890697104055,50.83390840543482
544,1002264,Round barrow S of Breaky Bottom,7/15/1966 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002264,0.0412000046468332,TQ 40153 04908,540153,104908,Round barrow S of Breaky Bottom,,,,,,-1,0,-1,,,2903,544,1002264,1966/07/15,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002264,0.041200004646833,TQ 40153 04908,540152.9375019,104907.94550132,71.9828003440351,411.870297495503,-0.011400989888541808,50.826753551697344
545,1002265,Heathy Brow round barrows,1/16/1967 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002265,0.0542705053652184,TQ3962505234,539625,105234,Heathy Brow round barrows,,,,,,-1,0,-1,,,2901,545,1002265,1967/01/16,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002265,0.054270505365218,TQ3962505234,539624.797901154,105233.548240908,117.496965052595,542.532516041254,-0.018768983937232003,50.829810823821276
562,1002282,Round barrow on Cliffe Hill,12/27/1962 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002282,0.0375556841694131,TQ 43405 10700,543405,110700,Round barrow on Cliffe Hill,,,,,,-1,0,-1,,,3075,562,1002282,1962/12/27,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002282,0.037555684169413,TQ 43405 10700,543404.8295021,110699.95650558,68.9728235684762,375.447113494147,0.037008415173459555,50.87800931277588
578,1002298,Herstmonceux Castle,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002298,3.54323750276465,TQ 64709 10455,564709,110455,Herstmonceux Castle,,,,,,-1,0,-1,,,3076,578,1002298,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002298,3.54323750276465,TQ 64709 10455,564709.09400177,110455.07480822,897.862325099747,35427.7237259781,0.339463898455265,50.870133933793625
590,1002310,Middle Brow earthwork,2/24/1933 12:00:00 AM,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002310,0.447636546332296,TQ 33619 12213,533619,112213,Middle Brow earthwork,,,,,,-1,0,-1,,,3071,590,1002310,1933/02/24,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002310,0.447636546332296,TQ 33619 12213,533619.0020008,112213.47579365,328.140176116291,4474.75886449434,-0.10145386544484698,50.89395097448297
593,1002313,Enclosure NW of Old Park House,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002313,4.46721336585795,NY 92548 38433,392548,538433,Enclosure NW of Old Park House,,,,,,-1,0,-1,,,3073,593,1002313,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002313,4.46721336585795,NY 92548 38433,392547.956501,538433.34381637,818.428419478736,44636.5783224036,-2.117267825130355,54.74080764112132
605,1002325,Harbour House Chapel,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002325,0.0067416603459946,NZ 28232 48317,428232,548317,Harbour House Chapel,,,,,,-1,0,-1,,,3179,605,1002325,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002325,0.006741660345995,NZ 28232 48317,428231.94750023,548317.0224524,33.8964810086868,67.3641539908518,-1.5620630852428403,54.8288980126646
606,1002326,Camp at High Northgate,,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1002326,1.31834543176679,NY9377240088,393772,540088,Camp at High Northgate,,,,,,-1,0,-1,,,3177,606,1002326,,,1:2500,https://historicengland.org.uk/listing/the-list/list-entry/1002326,1.31834543176679,NY9377240088,393772.008501053,540088.314455793,413.468477520884,13172.9535010875,-2.098292479966181,54.75569725860998
607,1002327,Smotherlaw round barrow,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002327,0.0905312924756531,NZ 21880 16019,421880,516019,Smotherlaw round barrow,,,,,,-1,0,-1,,,3178,607,1002327,,,1:10000,https://historicengland.org.uk/listing/the-list/list-entry/1002327,0.090531292475653,NZ 21880 16019,421880.22450065,516018.70150185,106.669693335226,904.601741995897,-1.6633453173015176,54.538969212850795
